jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
Sales & Marketing Executive,MSD,"Singapore, Singapore",2 days ago,52 applicants,"THE OPPORTUNITY  Exciting opportunity to join the sales division of a global biopharmaceutical company that has been in the business for more than 25 years and in the Asia Pacific for over 60 years. Be part of a high-performing Sales team to drive strong results for the business and significant impact on customers Based in Singapore, the regional hub for the Asia Pacific (AP) and named one of the Best Companies to Work for in 2020 by Straits Times Best Employers 2021  Our Sales team support our customers by providing clinical information about products, educational information, clinical training programs and resources. We support healthcare providers and healthcare systems meet the goals of the patients in their communities.  What you will do Your responsibilities will include but are not limited to  Strategic Sales Objectives & Sales Expertise (50%) To achieve strategic objectives as required by the franchise (eg market growth, sales growth, number of new accounts, formulary listings, new product market priming) Demonstrate a high level of sales expertise and relationship management (through product & TA knowledge, selling skills, product presentation skills & managing customers) Be accountable for sales, activities, and compliance within the assigned territory  Territory Management Proactively plan and optimize overall sales results performance through effective territory management Seek Contract opportunities, suggest and negotiate optimum pricing Demonstrate ability to resolve problems in a timely manner, escalate issues early  Marketing Planning, Operations & Key Program Implementation (25%) Active involvement in the annual brand planning process Effective planning & execution of marketing/promotional activities according to plan (eg FGM, L&L, SL engagement program, patient programs, public forums) Ensure timely submission and approval of documentation for planned activities In compliant with internal medical, legal & compliance processes  Account Management (25%) Build and execute account plans for key accounts, through an in-depth understanding of customers (profile/behavior/relationship network/needs, etc)  What you must have To be successful in this role you must have:  A good Degree in Pharmacy/ Biomedical Science/ Arts/ Busines. 3+ years pharmaceutical sales experience in the Pharmaceutical industry Experience in Oncology is an added advantage Strong presentation skills, positive attitude, and strong sales achievement Strong customer focus and proven relationship building skills Good track record in sales, with a history of achieving results Experience in handling projects from end to end  WHAT YOU CAN EXPECT  Competitive remuneration Innovative and flexible working environment Opportunity to learn and enjoy a rewarding career that technology companies don’t bring; the satisfaction of saving lives and making an impact!  Who we are…  We are known as Merck & Co., Inc., Kenilworth, New Jersey, USA in the United States and Canada and MSD everywhere else. For more than a century, we have been inventing for life, bringing forward medicines and vaccines for many of the world's most challenging diseases. Today, our company continues to be at the forefront of research to deliver innovative health solutions and advance the prevention and treatment of diseases that threaten people and animals around the world.  What we look for…  In a world of rapid innovation, we seek brave Inventors who want to make an Impact in all aspects of our business, enabling breakthroughs that will affect generations to come. We encourage you to bring your disruptive thinking, collaborative spirit and diverse perspective to our organization. Together we will continue Inventing For Life, Impacting Lives while Inspiring Your Career Growth.  We are proud to be a company that embraces the value of bringing diverse, talented, and committed people together. The fastest way to breakthrough innovation is when diverse ideas come together in an inclusive environment. We encourage our colleagues to respectfully challenge one another’s thinking and approach problems collectively. We are an equal opportunity employer, committed to fostering an inclusive and diverse workplace.  Search Firm Representatives Please Read Carefully   Merck & Co., Inc., Kenilworth, NJ, USA, also known as Merck Sharp & Dohme Corp., Kenilworth, NJ, USA, does not accept unsolicited assistance from search firms for employment opportunities. All CVs / resumes submitted by search firms to any employee at our company without a valid written search agreement in place for this position will be deemed the sole property of our company. No fee will be paid in the event a candidate is hired by our company as a result of an agency referral where no pre-existing agreement is in place. Where agency agreements are in place, introductions are position specific. Please, no phone calls or emails.",Associate,Full-time,Sales and Marketing,Pharmaceuticals and Biotechnology
Account Specialist/Manager- Oral Care Solutions,3M,"Singapore, Singapore",2 days ago,25 applicants,"Account Specialist/Manager  This position is accountable for execution of the sales plan / account plan developed by Division Sales Leader in order to meet set revenue and growth targets for the Oral Care Solutions Division (OCSD).  Role will report to Division Sales Leader, OCSD.  Job Responsibilities  This is a local role, where the Account Specialist/Manager is responsible to drive sales and spec-in to OCSD’s existing customers and develop new businesses. In this position, the Account Specialist/Manager will work very closely with the Business Team to deliver the following:  1. Achieve sales goals and year on year growth. 2. Initiates sales process by prospecting, scheduling of appointments, conduct clinical sales presentations, understanding business needs, develop proposals and sales closure. 3. Build customer relationships with the customers and develop these relationships in multiple levels of the organization. 4. Demonstrate a solution-oriented consultation approach to selling 5. Overcome price concerns and other objections by demonstrating value 6. Proactively identify new business opportunities and drive spec-in 7. Constantly provide Voice of Customer/Voice of channel and competitive intelligence 8. Ensures customer satisfaction standards are achieved and maintained 9. Maintain consistent communication and timely follow-up with customers and prospects and be available and responsive to customer’s real-time needs 10. Complete sales activity reports and presentations in a timely manner 11. Organize in-services for customers 12. Work with distributors to achieve Sales Targets 13. Other duties may be assigned  Requirements: 1. Bachelor’s Degree or higher (completed and verified prior to start) from an accredited University with minimum 2 -3 years of experience in sales and preferably in a dental / healthcare setting 2. Experience with GPO’s contracts, including negotiation and distribution management is a plus 3. Must be self-motivated; energetic; results-driven and a team player 4. Strong interpersonal and teamwork skills 5. Able to work under time pressure and work independently 6. Excellent communication (verbal and written) and presentation skills 7. Demonstrates impeccable sales acumen with passion and drive for success 8. Exhibits clinical and conceptual selling skills in a face-to-face and virtual settings 9. Exemplifies effectiveness in new business development and lead qualification 10. Proficient computer skills including MS Excel, PowerPoint and CRM programs 11. Ability to effectively utilize CRM to maintain and develop assigned territory or account 12. Oversees from preparation to end of dental events/exhibitions and hands-on workshops at all times, including weekends 13. Holds a valid class 3 driving license and possess own car. 14. Actively participating in relevant corporate programs/initiatives, complies with professional and quality standards, complies with corporate policies and procedures, and acts in a manner consistent with 3M’s values and ethical standards.",Associate,Full-time,Marketing and General Business,Mechanical or Industrial Engineering
Sales & Business Development Associate – based in Singapore,OPAL,"Orchard, Singapore",,Be among the first 25 applicants,"Sales & Business Development Associate – based in Singapore. Responsibilities: • Business developed to open new opportunities & SMEs acquisition growth channels.  • Build & expand new clients portfolio that requires cross border settlements, sending of funds in different currencies across the globe (FX) regularly.  • Prospecting & proactive outreach such as cold calling, business networking, LinkedIn outreach, lead generation tools. Etc  • Effectively close as many inbound / outbound leads as possible & manage the end-to-end sales process – Pitching, Onboarding, App demo training, A/c utilization.  • Use consultative sales strategies to effectively overcome client objections and maximize sales activity.  • Drive referrals by your exceptional work & connections. • Handle post-sales client engagement to support completion of onboarding Know-Your-Customer (KYC) with the support of Operations team.  • Effectively obtain client and market feedback for product / marketing improvements.  Requirements: • At least 2 - 3 years of experience in either SMEs /Enterprise sales/ Corporate Banking /Fintech / SaaS sales with measurable success • At least 1 year experience with client success or a/c management. • Strong sales negotiation & client relationship management skills • Top producer in your previous companies - never take no to an answer • Self-motivated and able to thrive & work independently in a results-driven & fast-paced environment  • Experience working with cross-functional teams (Product, marketing, ops)  • Must be fluent in both English and Chinese. (Other languages are a plus) • Ability to showcase a clear methodology or framework for task execution • Strong communication skills to interact with both clients and internal stakeholders.  • Previous Experience from Traditional Remittance house, corporate banking, Fintech FX or payment's background is a Big Plus & Bonus! • P.S: Only Singaporean citizens /PRs may apply*  If you're interested in this role, forward an up-to-date copy of your CV to mingwang.l@opalpayment.com",,Full-time,,
Account Executive - Linkedin Sales Solutions,LinkedIn,"Singapore, Singapore",2 months ago,Be among the first 25 applicants,"Company Description  Imagine what we can do together. At LinkedIn, we believe amazing things can happen when we work together in an environment where everyone feels a true sense of belonging and their ideas are heard. Join us and help make a direct impact on the world’s workforce in ways no other company can.  Job Description  As an Account Executive working in a pod structure in our customer acquisition business, you will partner closely with the LinkedIn Sales Solutions Enterprise Account Executive to acquire new logos and expand our footprint through repeatable commercial plays and by aligning LinkedIn’s portfolio of professional solutions with the complex requirements of our largest regional and multinational customers (MNC).  The Enterprise acquisition business in LinkedIn Sales Solutions focuses on whitespace accounts (new customers/logos) and accelerates our penetration in the Enterprise segment in Asia through deep client understanding, strategic relationship network and strong value creation. Ready to join this exciting group?  Responsibilities  You will partner with the Enterprise Account Executive (AE) to jointly develop account and territory plans, using external and internal data/insights to prioritise accounts, formulate sales strategies and execution tactics to acquire new customers. There will be direct customer acquisition accountability and ownership within a subset of the Enterprise AE territory.  This role will also lead the development of quarterly plans to engage and nurture key customer communities as part of a larger pod community of Account Executives and Relationship Managers (RM).  This is a highly collaborative role requiring a passion for building strong and lasting relationships which allow our largest customers to be, and feel, successful with LinkedIn products and solutions. Aligned to a pod structure, collaborate and partner with the Enterprise AE’s to agree upon account goals, strategies and tactics for customer acquisition and then contribute on territory and account plans Proactively identify opportunities in buying centers, subsidiaries and divisions where pilot play(s) can be positioned. As required, conduct detailed discovery and needs analysis with both decision makers and end users to recommend the right LinkedIn Solution. Establish a trusted and multi-threaded relationship with your allocated accounts by providing high-quality customer engagement activities, leveraging x-functional partners and regional/global executives. Be open, collaborative and customer-focused in all communications and transactions with colleagues and clients. Use our CRM every day for tracking activities and, most importantly, forecasting. Speak at client & industry events across APAC in partnership with the Enterprise AE to generate demand and ensure attendance at various LinkedIn marketing & thought leadership events Thought leadership initiatives. As part of the AE/RM pod community, impact strategic and multi-threaded engagement within your territory through a planned and deliberate approach to engaging and nurturing targeted client communities (CXO, Sales/BU Leaders, CMO, Sales Operations, Program Leads/Managers, etc.).  Qualifications  Basic Qualifications : 3+ years of sales and business development experience selling to Enterprise accounts.  Preferred Qualifications Excellent communications, team collaboration and analytical skills. Experience in multi-threaded engagement, selling to EVPs, CXOs and end-users (in the same sales cycle) in both individual and team sales environments Experience in solution selling to large regional/global customers, with complex organization structure Experience in managing multiple pilot projects. Demonstrated success in driving new business sales, and ability to develop and manage a sales execution plan at an account and/or territory level. Proven success in selling SaaS or disruptive technology in an Enterprise environment.    You’ll Benefit From Our Culture  We  strongly believe in the well-being of our employees and their families. That’s why we offer generous health and wellness programs and time away for employees of all levels. Global Data Privacy Notice for Job Candidates  This document provides transparency around the way in which LinkedIn handles personal data of employees and job applicants: https://lnkd.in/GlobalDataPrivacyNotice",Not Applicable,Full-time,Sales,Internet
Business Development Manager - Glint,LinkedIn,"Singapore, Singapore",,Be among the first 25 applicants,"Company Description  LinkedIn is the world’s largest professional network, built to help members of all backgrounds and experiences achieve more in their careers. Our vision is to create economic opportunity for every member of the global workforce. Every day our members use our products to make connections, discover opportunities, build skills and gain insights. We believe amazing things happen when we work together in an environment where everyone feels a true sense of belonging, and that what matters most in a candidate is having the skills needed to succeed. It inspires us to invest in our talent and support career growth. Join us to challenge yourself with work that matters.  Job Description  Glint helps you see into your organization in revolutionary ways, giving you the power to create real impact on employee engagement, retention and business performance. Glint leverages real-time people data to give leaders and managers a holistic view of an organization’s health, the insight to predict problems, and direction to take action. Glint was acquired by LinkedIn in November 2018, to accelerate LinkedIn's commitment to helping organizations hire, engage, and develop their people  LinkedIn was built to help professionals achieve more in their careers, and every day millions of people use our products to make connections, discover opportunities and gain insights. Our global reach means we get to make a direct impact on the world’s workforce in ways no other company can. We’re much more than a digital resume - we transform lives through innovative products and technology.  The Business Development Manager is significantly involved in the execution of Glint’s top-line growth efforts and strategy development. Specifically, you will contribute significantly to the top-line growth of Glint through support of direct sales efforts, increase of our win percentage, and to growth executed through indirect sales channels and inorganic business development efforts. Additional responsibilities include providing People Science (PS) and Customer Success (CS) input and execution, as well as providing direction and commercial feedback to Product Development efforts, and new ideas for Sales Enablement and Product Marketing. The Business Development Manager reports directly to the Head of Global Business Development, Glint.  Responsibilities  Driving top-line growth of Glint through support of, and leadership on, direct sales efforts, including: Discovery conversations with VLEs (very large enterprises) Calls with ENT (Enterprise) / VLE sales qualified leads (SQLs) Critical initial sales meetings RFP response direction and authoring of custom responses Finalist pitches Scoping conversations related to People Science and Customer Success Lead in establishing the strategic and tactical plans to convert existing sales opportunities Directing, coordinating and/or creating pre-sales collateral for both custom opportunities as well as contributing to the creation of scalable materials through Product Marketing and Sales Enablement Assist in the customization of pre-sales collateral, RFP responses, and finalist pitch strategies and materials Identification, articulation, and ensuring the implementation of new ideas, tools and sales collateral Maintain an up-to-date understanding of industry trends and technical developments in the People Success (talent management and HR technology) industry that impact large multi-national clients and Glint value proposition Support Sales and Marketing through the delivery/execution of speaking engagements, city events, blogs and conferences Ensure consistent and detailed flow of feedback between Glint’s commercial discussions with sales prospects and Glint’s Product team Through personal relationships and through established professional networks, identify and/or evaluate the feasibility of new growth opportunities (indirect channels, inorganic growth opportunities) In partnership with Glint’s Head of Strategy & Business Development, act as coordinating force between all departments required to execute a partnership (including, but not limited to, Customer Success, People Science, Engineering, Product, and Sales) Travel 25-50%  Success Criteria Successful achievement of Glint top-line growth targets Outsized won percentage on Business Development supported direct sales efforts Achievement of personal top line targets on direct sales efforts The number and quality of partnership opportunities sourced, evaluated, and implemented Bookings from indirect sales channels Market-share within relevant geography Successful influence of Glint’s overall Product Roadmap to incorporate critical regional requirements Increased scalability of Glint’s People Science and Customer Success team (long-term impact on Gross Margins and EBITDA through increased allocation of PS/CS team and decreased hiring trajectory)  Qualifications  Basic Qualifications 10+ years of experience in global business development in the talent management, HR technology, or People Success fields Bilingual fluency in English and Japanese (spoken and written for both languages)  Preferred Qualifications  Bachelors Degree in Organizational Psychology, Organizational Development, Organizational Behavior or a related field MBA, Masters, or PhD in Organizational Psychology, Organizational Development, Organizational Behavior or a related field Experience Directing, Coordinating and/or creating pre-sales Collateral for both custom opportunities as well as contributing to the creation of scalable materials through Product Marketing and Sales Enablement Understanding of industry trends and technical developments in the People Success (talent management and HR technology) industry  Additional Information  Global Data Privacy Notice for Job Candidates  Please follow this link to access the document that provides transparency around the way in which LinkedIn handles personal data of employees and job applicants: https://legal.linkedin.com/candidate-portal.   Global Data Privacy Notice for Job Candidates  This document provides transparency around the way in which LinkedIn handles personal data of employees and job applicants: https://lnkd.in/GlobalDataPrivacyNotice",Not Applicable,Full-time,Sales,Internet
Business Development Manager,IWSR Drinks Market Analysis,"Singapore, Singapore",,Be among the first 25 applicants,"Business Development Manager – Asia Pacific Job Description  Reporting to: Stephen Turner, Commercial Director - Asia Pacific  The IWSR is looking to recruit a highly motivated, experienced business development manager to help the company grow the Asia-Pacific business to the next level. Reporting directly to the APAC Commercial Director, the BDM will operate in 18 markets across a diverse range of clients, while also liaising with internal marketing and research stakeholders.  The Role Targeting and developing sales opportunities across 18 Asia-Pac markets Pro-active targeting of beverage alcohol companies Pro-active targeting of companies and organizations adjacent to the beverage alcohol sector, such as: banks, consultancies, packaging companies, government agencies Account management of newly acquired subscription clients Effective networking via Linkedin, industry events and other relevant on/offline events Close cooperation with the Commercial Director to ensure efficient commercial engagement across the region, as well as activation of targeted sales initiatives by country Close cooperation with the regional research team to ensure a two-way flow of new contacts Building and maintaining a pipeline of new opportunities to ensure consistent monthly performance Building a balanced pipeline of subscription, report and custom consulting opportunities Using and updating salesforce.com, with a priority focus on MQL- Marketing Qualified Leads Primary point of contact for in-bound client queries  Requirements  Minimum 5 years new business sales experience in a business information (or similar) role Excellent communication and presentation skills Organized, efficient and self-motivated Competent with Word, Excel, PPT Native / business fluent English:essential Business fluent Chinese or Japanese:desirable  Remuneration ·      Expected OTE of $110 – 120k",,Full-time,,
Sales Account Executive,Volopay,"Singapore, Singapore",,Be among the first 25 applicants,"We are currently looking for a Sales Account Executive with the right energy, competitive spirit, and personal drive to be the leading force that fuels our growing client relationships in our Australian & Singapore markets. Working in a defined geographic territory, you will proactively engage with targeted companies, as well as follow up and close on various sources of inbound leads.  The candidate for this position will excel at creating and closing new opportunities by using a consultative approach to selling and use their expertise to identify prospects, build meaningful customer relationships and drive momentum across multiple opportunities by guiding prospective clients on their Spend Management journey.  Key responsibilities:  Create client demos/ presentations, quotes/ proposals, and Quarterly Business Reviews (QBRs) Craft an innovative sales pitch to explain product and service capabilities, and initiate the sales process by scheduling appointments and make initial presentations Represent Volopay in all customer-facing engagements, traveling to customers’ locations as required (post covid) and engaging at all levels of an organization Manage the complete and complex sales cycles often presenting to C-level executives the value and ROI/Business Case of Volopay Utilize Hubspot CRM to provide timely and accurate sales activity tracking and status updates Perform cost-benefit and needs analysis of existing/potential customers to meet their needs understanding account requirements Educating prospective customers on the value of products and services to create growth & engagement opportunities Understand customer’s requirements accurately and communicate with the team internally stating needs, problems, use cases, more  Understand the competitive landscape. Identify new opportunities leveraging your own creativity to engage customer prospects for conversions Develop your own vertical/territory plan and a pipeline that will fuel the ongoing growth of your business Strive to continuously improve your sales process and demonstrate a willingness to learn and implement best practices Collaborating with management on sales goals, planning, and forecasting; maintaining short and long-term business development plans.  Qualifications:  Ability to create and deliver presentations tailored to the audience’s needs Minimum 2 years of quota-carrying SaaS / b2b software sales experience as an Inside sales representative selling into the SG market to SMEs & mid-market clients. Successful track record managing complex deals from demo presentation to closing and actively engaging. Strong and demonstrated written and verbal communication skills. CRM experience preferred. Ability to work in a fast-paced team environment. Strong customer references. Experience managing the sales cycle, closing the deal with the decision-makers with demonstrated skill at negotiating business terms.  If you enjoy solving complex problems, work effectively with cross-functional teams, and thrive in a constantly evolving landscape, then this opportunity will be exciting for you. Additional benefits with this role involve – Constant Learning & Development support towards individual needs, flexibility with timings, and opportunity to uncover emerging trends. We observe multiple industry players and their products, and thus you will be always working on some new challenge.",,Full-time,,
Sales Capability Executive (Sales Force Effectiveness),Carlsberg Group,"Singapore, Singapore",,Be among the first 25 applicants,"The role will be responsible to drive sales force effectiveness via leading the overall sales execution process of Carlsberg Singapore as well as partnering the Sales Capability Lead to execute capability-building programmes for the Carlsberg Singapore salesforce.   Responsibilities Sales Execution Excellence To partner the Value Management & Sales Capability, Senior Manager and the Sales team to drive FIT implementation including leading the bi-annual PICoS review, briefing of sales staff, maintenance of outlet census and more To assume the role of an independent auditor for Carlsberg SG by conducting a monthly FIT audit for a defined sample size of on and off-trade outlets To actively manage and drive the sales call’s quality including measurement and corrective actions with the Sales Directors & Managers, including implementation of processes and tools  To compute and analyse the monthly audit and sales’ calls results, including proactively reviewing of the findings with the Management team and Sales Directors & Managers to drive corrective actions that can improve overall sales execution To monitor the performance against the agreed sales force KPIs by leveraging on the FIT analytics’ report and independent audits’ findings, then work with the Sales Capability Lead as well as the Sales Directors & Managers to identify opportunities for improvement  To support the Sales Capability Lead in maintaining the key reporting platforms that can ease the accessibility for the Sales team to sales and FIT execution information   Sales Force Training & Development To lead the sales force effectiveness’ diagnosis activities that can identify their needs & requirements, after which collaborate with the Sales Capability Lead to implement training programmes that can drive sales excellence To work with the Sales Capability Lead in coordinating and executing all competency and capability-building programmes for the Carlsberg SG sales force  To conduct on-the-job training for Carlsberg Way of Selling (i.e Picture of Success and other best practices) for the sales force  Requirements: Minimum Degree (Marketing or Business) Minimum 2-3 years of working experience in Sales force Effectiveness, Sales Capability, Sales Operations or equivalent areas Team player with strong interpersonal and stakeholder management skills – able to work with and influence stakeholders/colleagues at all levels Proactive, able to work independently, possesses problem solving skills and able to work in a dynamic and challenging environment Strong analytical skills to identify business issues and formulate relevant and actionable recommendations  Highly resourceful, creative and open to challenges Proficient in Microsoft Office applications (Excel, Powerpoint etc), analytics tools (Qilkview, Power BI etc) and salesforce systems (Distributor Management System, Salesforce.com etc) Fluent in English proficiency  Job Details  Workplace Zhongshan Park, Singapore  Job type Permanent  Part time / Full time Full Time  Working Time Monday - Friday 8:30am - 5:30pm  We regret to inform only shortlisted candidates will be notified.",Executive,Full-time,"Analyst, Sales, and Strategy/Planning","Food & Beverages, Consumer Goods, and Wine and Spirits"
Sales Executive,UMW,"Singapore, Singapore",,Be among the first 25 applicants,"The candidate for this position will excel at creating and closing new opportunities. By using a consultative approach to selling, this person will use their expertise to identify and qualify leads, leading to sales opportunities with both new and existing customers.   THE PERSON: Business, Engineering or Marketing Diploma At least 2 years industrial equipment/ parts/ lubricants & battery sales experience Car ownership is essential Strong communication, interpersonal, presentation and negotiation skills Goal-oriented, resilient and adaptable. THE JOB: Achieve sales growth for a wide range of material handling equipment and prospect to secure new accounts Build and maintain close rapport with new and existing customers to ensure continued business relationships through frequent visits introducing new and updated products while being a resource for the customers Perform market intelligence to strategize market opportunities and business development Sales reporting and administration.",,Full-time,,
Product and Sales Activation Consultant,Google,"Singapore, Singapore",1 month ago,Be among the first 25 applicants,"Google will be prioritizing applicants who have a current right to work in Singapore, and do not require Google's sponsorship of a visa.  Minimum qualifications: Bachelor's degree or equivalent practical experience. Experience in advertising, sales, marketing, consulting or media.  Preferred qualifications: 8 years of experience in sales, in integrated marketing communications or media sales. 6 years of experience in advertising sales, marketing, consulting or media in the technology industry. Experience working in advertising sales environment or within the Go-to-Market aspect of a product organization. Experience with partner relations, account management, and sales skills.  About The Job  Businesses that partner with Google come in all shapes, sizes and market caps, and no one Google advertising solution works for all. Your knowledge of online media combined with your communication skills and analytical abilities shapes how new and existing businesses grow. Using your relationship-building skills, you provide Google-caliber client service, research and market analysis. You anticipate how decisions are made, persistently explore and uncover the business needs of Google's key clients and understand how our range of product offerings can grow their business. Working with them, you set the vision and the strategy for how their advertising can reach thousands of users.  Our Google Customer Solutions (GCS) team of entrepreneurial, enthusiastic and customer-focused members help entrepreneurs build their online presence and grow their businesses. We are dedicated to growing the unique needs of advertising companies. In this role, you will collaborate closely to spot and analyze customer needs and trends, and create and implement business plans for all types of businesses.  Our Large Customer Sales teams partner closely with many of the world’s biggest advertisers and agencies to develop digital solutions that build businesses and brands. We enjoy a bird’s eye view on the massive transformation occurring as advertising shifts to mobile and online platforms. We're uniquely situated to help shape how companies grow their businesses in the digital age. We advise clients on Google's broad range of products across search, video and mobile to help them connect instantly and seamlessly with their audiences.  Responsibilities  Oversee and define the product solutions strategy of both performance (Search, Display and Shopping), video (YouTube), and partner with sales teams to influence accounts and achieve in-market business growth objectives. Present Google products with structure, best practice case studies, demonstrations, and data. Build the global product strategy and influence global product roadmap. Provide product updates and insights to our teams and partners. Keep up with internal and external product news and advertising market trends that would have impact on our success. Engage regularly with customers and agency partners together with our initial contact teams to assist in promoting products and stay attuned to their challenges and needs.  Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .",Not Applicable,Full-time,Sales and Business Development,Information Services and Internet
